LTL_Picker,LTL_Lines,Date
930,100,6/12/2007
934,130,6/12/2007
EN,7,6/13/2007
176,550,6/13/2007
278,138,6/13/2007
299,138,6/13/2007
918,75,6/13/2007
499,75,6/13/2007
79,75,6/13/2007
299,206,6/13/2007
499,256,6/13/2007
79,257,6/13/2007
278,31,6/13/2007
299,31,6/13/2007
499,31,6/13/2007
EN,9,6/14/2007
176,550,6/14/2007
278,121,6/14/2007
299,121,6/14/2007
434,99,6/14/2007
499,99,6/14/2007
79,99,6/14/2007
434,230,6/14/2007
499,303,6/14/2007
278,44,6/14/2007
299,45,6/14/2007
EN,7,6/15/2007
176,550,6/15/2007
434,77,6/15/2007
499,124,6/15/2007
79,124,6/15/2007
148,124,6/15/2007
499,76,6/15/2007
79,270,6/15/2007
918,62,6/15/2007
JOHN,50,6/15/2007
SUZI,50,6/15/2007
930,120,6/15/2007
176,50,6/15/2007
437,46,6/15/2007
EN,7,6/18/2007
176,550,6/18/2007
278,100,6/18/2007
499,16,6/18/2007
499,53,6/18/2007
930,53,6/18/2007
79,53,6/18/2007
79,272,6/18/2007
79,47,6/18/2007
918,38,6/18/2007
9000,100,6/18/2007
9001,100,6/18/2007
930,219,6/18/2007
en,8,6/19/2007
176,550,6/19/2007
278,107,6/19/2007
299,107,6/19/2007
918,106,6/19/2007
499,106,6/19/2007
79,106,6/19/2007
499,141,6/19/2007
79,168,6/19/2007
9000,75,6/19/2007
9001,42,6/19/2007
en,7,6/20/2007
176,550,6/20/2007
278,113,6/20/2007
299,113,6/20/2007
499,113,6/20/2007
79,113,6/20/2007
299,42,6/20/2007
499,260,6/20/2007
79,234,6/20/2007
918,62,6/20/2007
9000,75,6/20/2007
en,10,6/21/2007
176,550,6/21/2007
278,100,6/21/2007
299,100,6/21/2007
499,83,6/21/2007
79,82,6/21/2007
299,93,6/21/2007
79,232,6/21/2007
9000,44,6/21/2007
9001,44,6/21/2007
en,9,6/22/2007
176,550,6/22/2007
278,146,6/22/2007
299,146,6/22/2007
499,146,6/22/2007
79,146,6/22/2007
499,173,6/22/2007
79,247,6/22/2007
9000,73,6/22/2007
en,8,6/25/2007
176,550,6/25/2007
278,100,6/25/2007
299,100,6/25/2007
499,45,6/25/2007
79,45,6/25/2007
9002,45,6/25/2007
299,58,6/25/2007
499,333,6/25/2007
918,71,6/25/2007
9001,50,6/25/2007
499,27,6/25/2007
en,6,6/26/2007
176,550,6/26/2007
185,82,6/26/2007
185,86,6/26/2007
299,150,6/26/2007
299,200,6/26/2007
499,150,6/26/2007
79,150,6/26/2007
9002,72,6/26/2007
9002,86,6/26/2007
918,67,6/26/2007
9001,50,6/26/2007
930,68,6/26/2007
930,86,6/26/2007
,,6/26/2007
en,13,6/27/2007
176,550,6/27/2007
278,135,6/27/2007
299,135,6/27/2007
499,135,6/27/2007
79,135,6/27/2007
9002,75,6/27/2007
299,81,6/27/2007
499,302,6/27/2007
79,302,6/27/2007
9001,50,6/27/2007
918,75,6/27/2007
499,8,6/27/2007
en,4,6/28/2007
176,550,6/28/2007
278,100,6/28/2007
299,100,6/28/2007
499,100,6/28/2007
79,100,6/28/2007
9002,73,6/28/2007
299,169,6/28/2007
499,277,6/28/2007
9002,99,6/28/2007
278,42,6/28/2007
299,42,6/28/2007
499,42,6/28/2007
en,7,6/29/2007
176,550,6/29/2007
278,100,6/29/2007
299,100,6/29/2007
499,100,6/29/2007
79,100,6/29/2007
9002,57,6/29/2007
bo,24,6/29/2007
499,224,6/29/2007
79,151,6/29/2007
9002,151,6/29/2007
278,47,6/29/2007
299,47,6/29/2007
499,47,6/29/2007
176,550,7/2/2007
278,103,7/2/2007
299,110,7/2/2007
499,100,7/2/2007
9002,50,7/2/2007
278,246,7/2/2007
299,252,7/2/2007
499,40,7/2/2007
9002,144,7/2/2007
955,86,7/2/2007
185,127,7/2/2007
176,550,7/3/2007
278,125,7/3/2007
299,125,7/3/2007
499,125,7/3/2007
9002,150,7/3/2007
955,163,7/3/2007
106,17,7/3/2007
278,227,7/3/2007
299,72,7/3/2007
176,550,7/5/2007
278,151,7/5/2007
499,151,7/5/2007
79,151,7/5/2007
9002,144,7/5/2007
955,77,7/5/2007
278,190,7/5/2007
499,41,7/5/2007
79,170,7/5/2007
9002,87,7/5/2007
176,550,7/6/2007
278,141,7/6/2007
499,141,7/6/2007
79,141,7/6/2007
9002,112,7/6/2007
918,130,7/6/2007
278,130,7/6/2007
499,80,7/6/2007
79,100,7/6/2007
EN,4,7/9/2007
176,550,7/9/2007
278,100,7/9/2007
499,75,7/9/2007
79,100,7/9/2007
9002,50,7/9/2007
499,135,7/9/2007
9002,175,7/9/2007
955,75,7/9/2007
185,61,7/9/2007
185,16,7/9/2007
EN,7,7/10/2007
176,550,7/10/2007
278,150,7/10/2007
79,150,7/10/2007
499,150,7/10/2007
9005,43,7/10/2007
930,44,7/10/2007
499,125,7/10/2007
930,89,7/10/2007
918,89,7/10/2007
955,93,7/10/2007
955,89,7/10/2007
9005,88,7/10/2007
BO,22,7/10/2007
en,11,7/11/2007
176,550,7/11/2007
278,130,7/11/2007
79,130,7/11/2007
499,130,7/11/2007
9005,48,7/11/2007
499,247,7/11/2007
9005,100,7/11/2007
955,78,7/11/2007
en,16,7/12/2007
106,15,7/12/2007
176,550,7/12/2007
278,175,7/12/2007
79,175,7/12/2007
499,175,7/12/2007
9005,103,7/12/2007
79,134,7/12/2007
499,264,7/12/2007
955,71,7/12/2007
en,7,7/13/2007
176,550,7/13/2007
278,135,7/13/2007
79,135,7/13/2007
499,135,7/13/2007
9005,82,7/13/2007
499,279,7/13/2007
9005,146,7/13/2007
955,101,7/13/2007
930,51,7/13/2007
en,10,7/16/2007
176,550,7/16/2007
278,125,7/16/2007
79,125,7/16/2007
499,125,7/16/2007
9005,44,7/16/2007
79,186,7/16/2007
499,314,7/16/2007
9005,157,7/16/2007
918,53,7/16/2007
955,53,7/16/2007
930,157,7/16/2007
en,3,7/17/2007
176,550,7/17/2007
278,150,7/17/2007
79,150,7/17/2007
499,150,7/17/2007
930,86,7/17/2007
499,195,7/17/2007
930,136,7/17/2007
955,100,7/17/2007
148,135,7/17/2007
148,62,7/17/2007
EN,7,7/18/2007
176,550,7/18/2007
278,175,7/18/2007
79,175,7/18/2007
499,175,7/18/2007
930,70,7/18/2007
499,242,7/18/2007
930,176,7/18/2007
955,90,7/18/2007
9007,100,7/18/2007
en,9,7/19/2007
176,550,7/19/2007
278,135,7/19/2007
79,135,7/19/2007
499,135,7/19/2007
9005,75,7/19/2007
9007,64,7/19/2007
bo,49,7/19/2007
79,87,7/19/2007
499,257,7/19/2007
9005,126,7/19/2007
918,34,7/19/2007
955,75,7/19/2007
9007,60,7/19/2007
EN,9,7/20/2007
176,550,7/20/2007
278,140,7/20/2007
79,140,7/20/2007
499,140,7/20/2007
499,28,7/20/2007
9005,78,7/20/2007
9005,150,7/20/2007
185,200,7/20/2007
918,38,7/20/2007
955,93,7/20/2007
,,7/20/2007
en,9,7/23/2007
176,550,7/23/2007
278,125,7/23/2007
79,125,7/23/2007
499,125,7/23/2007
9006,41,7/23/2007
278,291,7/23/2007
499,291,7/23/2007
960,81,7/23/2007
955,59,7/23/2007
EN,11,7/24/2007
176,550,7/24/2007
278,145,7/24/2007
79,145,7/24/2007
499,145,7/24/2007
9006,53,7/24/2007
960,54,7/24/2007
499,280,7/24/2007
9006,83,7/24/2007
437,225,7/24/2007
955,75,7/24/2007
437,49,7/24/2007
EN,14,7/25/2007
176,550,7/25/2007
278,120,7/25/2007
79,120,7/25/2007
79,78,7/25/2007
499,120,7/25/2007
499,308,7/25/2007
437,35,7/25/2007
9006,220,7/25/2007
918,63,7/25/2007
bo,146,7/25/2007
,,7/25/2007
,,7/25/2007
,,7/25/2007
176,550,7/26/2007
278,110,7/26/2007
278,250,7/26/2007
278,58,7/26/2007
79,110,7/26/2007
79,10,7/26/2007
79,58,7/26/2007
499,110,7/26/2007
437,42,7/26/2007
9006,41,7/26/2007
955,41,7/26/2007
EN,9,7/26/2007
en,6,7/27/2007
176,550,7/27/2007
278,98,7/27/2007
79,98,7/27/2007
499,98,7/27/2007
278,50,7/27/2007
9006,41,7/27/2007
278,47,7/27/2007
79,298,7/27/2007
79,47,7/27/2007
499,169,7/27/2007
499,48,7/27/2007
9006,5,7/27/2007
960,70,7/27/2007
EN,8,7/30/2007
176,550,7/30/2007
278,104,7/30/2007
79,103,7/30/2007
499,103,7/30/2007
79,241,7/30/2007
499,325,7/30/2007
955,39,7/30/2007
BO,145,7/30/2007
176,442,7/31/2007
176,68,7/31/2007
278,125,7/31/2007
79,125,7/31/2007
79,165,7/31/2007
499,125,7/31/2007
499,169,7/31/2007
963,40,7/31/2007
960,125,7/31/2007
106,7,7/31/2007
BO,27,7/31/2007
en,11,8/1/2007
176,441,8/1/2007
278,125,8/1/2007
499,125,8/1/2007
963,83,8/1/2007
960,83,8/1/2007
79,47,8/1/2007
499,78,8/1/2007
963,125,8/1/2007
960,125,8/1/2007
176,55,8/1/2007
en,4,8/2/2007
176,432,8/2/2007
278,125,8/2/2007
499,125,8/2/2007
963,75,8/2/2007
960,75,8/2/2007
7 codes,31,8/2/2007
176,99,8/2/2007
955,105,8/2/2007
499,129,8/2/2007
79,100,8/2/2007
963,125,8/2/2007
960,125,8/2/2007
EN,6,8/3/2007
176,479,8/3/2007
278,125,8/3/2007
499,125,8/3/2007
963,68,8/3/2007
960,67,8/3/2007
176,65,8/3/2007
499,129,8/3/2007
963,125,8/3/2007
960,125,8/3/2007
930,116,8/3/2007
EN,14,8/6/2007
7 CODES,60,8/6/2007
278,131,8/6/2007
499,131,8/6/2007
963,81,8/6/2007
960,81,8/6/2007
955,75,8/6/2007
918,25,8/6/2007
176,444,8/6/2007
499,166,8/6/2007
963,130,8/6/2007
960,129,8/6/2007
176,66,8/6/2007
EN,11,8/7/2007
176,434,8/7/2007
278,136,8/7/2007
499,136,8/7/2007
963,75,8/7/2007
960,75,8/7/2007
,,8/7/2007
918,100,8/7/2007
7 CODES,8,8/7/2007
176,96,8/7/2007
963,126,8/7/2007
960,124,8/7/2007
185,36,8/7/2007
148,125,8/7/2007
EN,20,8/8/2007
176,508,8/8/2007
278,125,8/8/2007
499,125,8/8/2007
79,75,8/8/2007
963,75,8/8/2007
960,75,8/8/2007
7 CODES,27,8/8/2007
176,57,8/8/2007
499,14,8/8/2007
79,95,8/8/2007
963,100,8/8/2007
960,100,8/8/2007
185,75,8/8/2007
918,50,8/8/2007
963,6,8/8/2007
960,6,8/8/2007
en,9,8/9/2007
176,567,8/9/2007
278,125,8/9/2007
278,273,8/9/2007
499,125,8/9/2007
499,194,8/9/2007
79,76,8/9/2007
185,76,8/9/2007
960,76,8/9/2007
148,65,8/9/2007
7codes,37,8/9/2007
EN,12,8/10/2007
176,428,8/10/2007
278,125,8/10/2007
499,125,8/10/2007
79,60,8/10/2007
963,60,8/10/2007
960,60,8/10/2007
7 CODES,41,8/10/2007
176,68,8/10/2007
499,59,8/10/2007
79,147,8/10/2007
963,145,8/10/2007
960,145,8/10/2007
en,8,8/13/2007
176,413,8/13/2007
278,125,8/13/2007
499,125,8/13/2007
79,79,8/13/2007
963,78,8/13/2007
960,78,8/13/2007
7 CODES,25,8/13/2007
176,43,8/13/2007
278,275,8/13/2007
499,275,8/13/2007
79,16,8/13/2007
en,18,8/14/2007
176,550,8/14/2007
278,125,8/14/2007
499,125,8/14/2007
79,75,8/14/2007
963,76,8/14/2007
960,76,8/14/2007
185,75,8/14/2007
canada,51,8/14/2007
148,72,8/14/2007
960,129,8/14/2007
918,94,8/14/2007
185,128,8/14/2007
en,5,8/15/2007
canada,26,8/15/2007
176,433,8/15/2007
278,125,8/15/2007
306,125,8/15/2007
79,76,8/15/2007
963,77,8/15/2007
148,77,8/15/2007
185,76,8/15/2007
306,8,8/15/2007
79,113,8/15/2007
963,112,8/15/2007
148,112,8/15/2007
185,112,8/15/2007
79,26,8/15/2007
918,76,8/15/2007
176,117,8/15/2007
EN,6,8/16/2007
CANADA,51,8/16/2007
176,320,8/16/2007
278,110,8/16/2007
306,110,8/16/2007
79,67,8/16/2007
963,67,8/16/2007
960,67,8/16/2007
955,66,8/16/2007
176,155,8/16/2007
306,69,8/16/2007
963,133,8/16/2007
960,133,8/16/2007
955,133,8/16/2007
en,6,8/17/2007
canada,23,8/17/2007
176,373,8/17/2007
278,120,8/17/2007
306,120,8/17/2007
932,51,8/17/2007
963,65,8/17/2007
960,65,8/17/2007
8000,50,8/17/2007
963,68,8/17/2007
960,150,8/17/2007
8000,100,8/17/2007
176,164,8/17/2007
bo,486,8/17/2007
176,276,8/20/2007
278,100,8/20/2007
306,100,8/20/2007
963,54,8/20/2007
960,54,8/20/2007
176,90,8/20/2007
918,10,8/20/2007
EN,7,8/20/2007
7 CODES,18,8/20/2007
176,134,8/20/2007
306,99,8/20/2007
963,140,8/20/2007
960,141,8/20/2007
en,9,8/21/2007
176,455,8/21/2007
278,125,8/21/2007
306,125,8/21/2007
79,68,8/21/2007
963,68,8/21/2007
960,68,8/21/2007
8000,68,8/21/2007
CANADA,47,8/21/2007
BO,346,8/21/2007
176,95,8/21/2007
79,28,8/21/2007
963,101,8/21/2007
960,101,8/21/2007
8000,100,8/21/2007
918,29,8/21/2007
176,361,8/22/2007
278,146,8/22/2007
176,189,8/22/2007
306,146,8/22/2007
963,145,8/22/2007
7960,145,8/22/2007
306,146,8/22/2007
79,51,8/22/2007
963,61,8/22/2007
960,54,8/22/2007
918,59,8/22/2007
176,343,8/23/2007
278,110,8/23/2007
en,4,8/23/2007
306,110,8/23/2007
79,68,8/23/2007
963,68,8/23/2007
960,68,8/23/2007
8000,68,8/23/2007
canada,38,8/23/2007
176,195,8/23/2007
79,92,8/23/2007
963,125,8/23/2007
960,125,8/23/2007
8000,100,8/23/2007
en,8,8/24/2007
176,340,8/24/2007
278,125,8/24/2007
306,125,8/24/2007
963,95,8/24/2007
960,95,8/24/2007
185,75,8/24/2007
canada,24,8/24/2007
176,210,8/24/2007
306,46,8/24/2007
963,150,8/24/2007
960,150,8/24/2007
185,128,8/24/2007
918,24,8/24/2007
en,3,8/27/2007
canada,19,8/27/2007
176,293,8/27/2007
278,125,8/27/2007
306,125,8/27/2007
79,54,8/27/2007
963,75,8/27/2007
960,75,8/27/2007
176,178,8/27/2007
306,150,8/27/2007
79,60,8/27/2007
963,125,8/27/2007
960,125,8/27/2007
en,10,8/28/2007
canada,70,8/28/2007
176,534,8/28/2007
278,125,8/28/2007
306,125,8/28/2007
79,110,8/28/2007
963,100,8/28/2007
963,150,8/28/2007
918,161,8/28/2007
185,125,8/28/2007
148,119,8/28/2007
148,150,8/28/2007
en,6,8/29/2007
176,374,8/29/2007
278,125,8/29/2007
306,125,8/29/2007
963,85,8/29/2007
960,85,8/29/2007
canada,70,8/29/2007
176,176,8/29/2007
79,131,8/29/2007
963,150,8/29/2007
960,150,8/29/2007
918,94,8/29/2007
185,150,8/29/2007
185,85,8/29/2007
EN,7,8/30/2007
CAN,20,8/30/2007
176,395,8/30/2007
278,125,8/30/2007
306,125,8/30/2007
79,81,8/30/2007
148,85,8/30/2007
960,85,8/30/2007
176,155,8/30/2007
306,195,8/30/2007
79,116,8/30/2007
960,117,8/30/2007
918,79,8/30/2007
BO,47,8/30/2007
en,6,8/31/2007
canada,43,8/31/2007
176,378,8/31/2007
278,125,8/31/2007
306,125,8/31/2007
79,76,8/31/2007
960,85,8/31/2007
918,75,8/31/2007
176,168,8/31/2007
306,76,8/31/2007
79,94,8/31/2007
960,125,8/31/2007
EN,6,9/4/2007
CAN,11,9/4/2007
176,251,9/4/2007
16,142,9/4/2007
278,125,9/4/2007
306,125,9/4/2007
306,157,9/4/2007
960,85,9/4/2007
960,132,9/4/2007
9001,100,9/4/2007
185,82,9/4/2007
EN,8,9/5/2007
CA,44,9/5/2007
176,354,9/5/2007
278,125,9/5/2007
306,125,9/5/2007
960,85,9/5/2007
148,62,9/5/2007
185,85,9/5/2007
176,230,9/5/2007
960,197,9/5/2007
148,115,9/5/2007
185,115,9/5/2007
EN,6,9/6/2007
CANADA,21,9/6/2007
176,378,9/6/2007
278,125,9/6/2007
306,125,9/6/2007
,,9/6/2007
9002,98,9/6/2007
237,54,9/6/2007
148,100,9/6/2007
185,139,9/6/2007
145,200,9/6/2007
176,161,9/6/2007
91,7,9/7/2007
CAN,25,9/7/2007
BO,77,9/7/2007
176,609,9/7/2007
278,125,9/7/2007
278,50,9/7/2007
306,125,9/7/2007
306,50,9/7/2007
918,81,9/7/2007
918,104,9/7/2007
9002,100,9/7/2007
148,81,9/7/2007
148,105,9/7/2007
148,122,9/7/2007
,,9/7/2007
EN,5,9/10/2007
CAN,25,9/10/2007
176,243,9/10/2007
278,125,9/10/2007
306,125,9/10/2007
79,63,9/10/2007
9002,50,9/10/2007
185,62,9/10/2007
918,50,9/10/2007
176,217,9/10/2007
306,80,9/10/2007
79,125,9/10/2007
9002,69,9/10/2007
185,125,9/10/2007
en,6,9/11/2007
canada,28,9/11/2007
176,293,9/11/2007
278,150,9/11/2007
306,150,9/11/2007
79,86,9/11/2007
185,86,9/11/2007
918,100,9/11/2007
176,250,9/11/2007
148,130,9/11/2007
185,165,9/11/2007
918,99,9/11/2007
EN,6,9/12/2007
176,459,9/12/2007
278,125,9/12/2007
306,125,9/12/2007
79,70,9/12/2007
148,69,9/12/2007
185,69,9/12/2007
918,50,9/12/2007
209,34,9/12/2007
CANADA,64,9/12/2007
176,141,9/12/2007
306,42,9/12/2007
79,124,9/12/2007
79,25,9/12/2007
148,126,9/12/2007
148,26,9/12/2007
185,125,9/12/2007
185,26,9/12/2007
BO,186,9/12/2007
EN,5,9/13/2007
canada,51,9/13/2007
176,222,9/13/2007
176,236,9/13/2007
278,125,9/13/2007
306,125,9/13/2007
306,166,9/13/2007
79,75,9/13/2007
79,137,9/13/2007
209,50,9/13/2007
209,75,9/13/2007
185,75,9/13/2007
185,137,9/13/2007
918,69,9/13/2007
en,5,9/14/2007
176,420,9/14/2007
176,130,9/14/2007
278,136,9/14/2007
278,30,9/14/2007
306,136,9/14/2007
306,73,9/14/2007
306,31,9/14/2007
79,85,9/14/2007
79,125,9/14/2007
185,85,9/14/2007
185,125,9/14/2007
918,50,9/14/2007
209,50,9/14/2007
209,52,9/14/2007
can,50,9/14/2007
176,374,9/17/2007
176,191,9/17/2007
278,125,9/17/2007
306,125,9/17/2007
306,32,9/17/2007
185,75,9/17/2007
185,125,9/17/2007
148,75,9/17/2007
148,125,9/17/2007
918,47,9/17/2007
209,99,9/17/2007
bo,174,9/17/2007
7 codes,37,9/17/2007
106,8,9/17/2007
EN,4,9/18/2007
176,424,9/18/2007
278,125,9/18/2007
79,73,9/18/2007
306,125,9/18/2007
185,75,9/18/2007
918,75,9/18/2007
209,50,9/18/2007
CAN,75,9/18/2007
176,163,9/18/2007
185,147,9/18/2007
209,58,9/18/2007
209,32,9/18/2007
BO,83,9/18/2007
176,368,9/19/2007
176,234,9/19/2007
278,125,9/19/2007
278,37,9/19/2007
306,125,9/19/2007
306,119,9/19/2007
79,75,9/19/2007
79,125,9/19/2007
185,75,9/19/2007
185,125,9/19/2007
918,100,9/19/2007
209,38,9/19/2007
209,96,9/19/2007
bo,52,9/19/2007
can,29,9/19/2007
106,4,9/19/2007
,,9/19/2007
,,9/19/2007
,,9/19/2007
,,9/19/2007
176,444,9/20/2007
278,125,9/20/2007
306,125,9/20/2007
185,75,9/20/2007
8117,50,9/20/2007
79,56,9/20/2007
176,175,9/20/2007
275,253,9/20/2007
306,252,9/20/2007
185,50,9/20/2007
176,618,9/21/2007
278,125,9/21/2007
306,125,9/21/2007
185,80,9/21/2007
8117,52,9/21/2007
918,96,9/21/2007
278,188,9/21/2007
306,225,9/21/2007
79,149,9/21/2007
8117,100,9/21/2007
CAGE,4,9/24/2007
278,125,9/24/2007
306,125,9/24/2007
79,240,9/24/2007
8117,43,9/24/2007
918,100,9/24/2007
CANADA,47,9/24/2007
306,105,9/24/2007
185,150,9/24/2007
8117,100,9/24/2007
79,165,9/24/2007
en,14,9/25/2007
8116,50,9/25/2007
278,125,9/25/2007
306,125,9/25/2007
79,441,9/25/2007
185,73,9/25/2007
8117,50,9/25/2007
148,73,9/25/2007
8021,50,9/25/2007
CAN,29,9/25/2007
278,74,9/25/2007
79,155,9/25/2007
8117,73,9/25/2007
918,150,9/25/2007
148,150,9/25/2007
,,9/25/2007
en,6,9/26/2007
278,134,9/26/2007
306,134,9/26/2007
79,146,9/26/2007
8117,50,9/26/2007
918,50,9/26/2007
8021,50,9/26/2007
CANADA,35,9/26/2007
148,64,9/26/2007
185,68,9/26/2007
8117,100,9/26/2007
918,125,9/26/2007
79,93,9/26/2007
278,509,9/27/2007
79,593,9/27/2007
965,65,9/27/2007
918,100,9/27/2007
8021,80,9/27/2007
904,79,9/27/2007
148,26,9/27/2007
code7,34,9/27/2007
en,8,9/27/2007
965,145,9/27/2007
918,138,9/27/2007
146,117,9/27/2007
8021,51,9/27/2007
en,12,9/28/2007
278,125,9/28/2007
306,125,9/28/2007
79,389,9/28/2007
185,64,9/28/2007
,,9/28/2007
918,50,9/28/2007
8021,50,9/28/2007
904,50,9/28/2007
CAN,27,9/28/2007
306,130,9/28/2007
185,150,9/28/2007
918,54,9/28/2007
278,25,9/28/2007
306,25,9/28/2007
79,131,9/28/2007
en,11,10/1/2007
79,208,10/1/2007
278,138,10/1/2007
306,138,10/1/2007
965,51,10/1/2007
ca,19,10/1/2007
306,146,10/1/2007
185,170,10/1/2007
965,150,10/1/2007
918,100,10/1/2007
909,105,10/1/2007
904,105,10/1/2007
79,150,10/1/2007
en,7,10/2/2007
176,422,10/2/2007
278,149,10/2/2007
306,149,10/2/2007
185,75,10/2/2007
965,50,10/2/2007
918,50,10/2/2007
909,50,10/2/2007
904,50,10/2/2007
can,53,10/2/2007
185,131,10/2/2007
965,150,10/2/2007
918,151,10/2/2007
176,178,10/2/2007
79,325,10/2/2007
148,175,10/2/2007
en,8,10/3/2007
176,326,10/3/2007
278,125,10/3/2007
306,125,10/3/2007
185,50,10/3/2007
965,39,10/3/2007
918,50,10/3/2007
909,50,10/3/2007
904,50,10/3/2007
CAN,39,10/3/2007
176,183,10/3/2007
306,39,10/3/2007
79,153,10/3/2007
,,10/3/2007
en,9,10/4/2007
176,327,10/4/2007
278,125,10/4/2007
306,125,10/4/2007
185,50,10/4/2007
965,50,10/4/2007
918,50,10/4/2007
909,22,10/4/2007
904,22,10/4/2007
canada,83,10/4/2007
176,210,10/4/2007
278,290,10/4/2007
306,186,10/4/2007
bo,73,10/4/2007
bo,114,10/4/2007
en,6,10/5/2007
176,378,10/5/2007
278,122,10/5/2007
306,122,10/5/2007
79,50,10/5/2007
185,50,10/5/2007
965,50,10/5/2007
278,50,10/5/2007
909,50,10/5/2007
904,50,10/5/2007
canada,36,10/5/2007
176,172,10/5/2007
278,25,10/5/2007
306,25,10/5/2007
79,47,10/5/2007
185,108,10/5/2007
965,108,10/5/2007
bo,38,10/5/2007
918,74,10/5/2007
176,212,10/8/2007
278,125,10/8/2007
306,125,10/8/2007
79,33,10/8/2007
904,50,10/8/2007
965,50,10/8/2007
918,50,10/8/2007
909,50,10/8/2007
185,50,10/8/2007
eng,1,10/8/2007
can,45,10/8/2007
176,170,10/8/2007
306,173,10/8/2007
79,124,10/8/2007
904,150,10/8/2007
965,150,10/8/2007
en,4,10/9/2007
176,380,10/9/2007
278,125,10/9/2007
306,125,10/9/2007
79,50,10/9/2007
176,404,10/10/2007
306,224,10/10/2007
79,40,10/10/2007
79,72,10/10/2007
904,125,10/10/2007
965,125,10/10/2007
en,8,10/11/2007
176,411,10/11/2007
278,125,10/11/2007
306,125,10/11/2007
79,51,10/11/2007
904,63,10/11/2007
965,63,10/11/2007
918,100,10/11/2007
919,50,10/11/2007
can,37,10/11/2007
176,139,10/11/2007
306,102,10/11/2007
79,49,10/11/2007
904,110,10/11/2007
965,110,10/11/2007
79,42,10/11/2007
en,6,10/12/2007
176,309,10/12/2007
278,148,10/12/2007
306,148,10/12/2007
79,50,10/12/2007
904,65,10/12/2007
918,65,10/12/2007
918,50,10/12/2007
909,50,10/12/2007
can,67,10/12/2007
176,204,10/12/2007
306,116,10/12/2007
79,126,10/12/2007
904,126,10/12/2007
,,10/12/2007
EN,8,10/15/2007
176,283,10/15/2007
306,122,10/15/2007
79,68,10/15/2007
904,68,10/15/2007
965,68,10/15/2007
918,68,10/15/2007
909,50,10/15/2007
185,68,10/15/2007
CAN,25,10/15/2007
176,144,10/15/2007
79,22,10/15/2007
904,133,10/15/2007
965,133,10/15/2007
185,133,10/15/2007
CAN,40,10/16/2007
EN,9,10/16/2007
176,426,10/16/2007
278,125,10/16/2007
306,125,10/16/2007
79,60,10/16/2007
904,75,10/16/2007
965,75,10/16/2007
909,60,10/16/2007
176,174,10/16/2007
79,90,10/16/2007
904,131,10/16/2007
965,131,10/16/2007
bo,210,10/16/2007
185,55,10/16/2007
EN,5,10/17/2007
176,251,10/17/2007
278,125,10/17/2007
306,125,10/17/2007
79,71,10/17/2007
904,72,10/17/2007
965,72,10/17/2007
CAN,79,10/17/2007
176,361,10/17/2007
278,108,10/17/2007
306,275,10/17/2007
185,72,10/17/2007
176,343,10/18/2007
278,136,10/18/2007
306,136,10/18/2007
79,50,10/18/2007
904,75,10/18/2007
965,75,10/18/2007
918,50,10/18/2007
909,50,10/18/2007
c,47,10/18/2007
en,9,10/18/2007
176,230,10/18/2007
306,110,10/18/2007
79,55,10/18/2007
904,150,10/18/2007
965,150,10/18/2007
en,1,10/19/2007
ca,59,10/19/2007
176,464,10/19/2007
278,125,10/19/2007
306,125,10/19/2007
79,178,10/19/2007
904,208,10/19/2007
918,75,10/19/2007
909,75,10/19/2007
,,10/19/2007
en,6,10/22/2007
176,319,10/22/2007
278,125,10/22/2007
306,125,10/22/2007
904,71,10/22/2007
918,71,10/22/2007
ca,32,10/22/2007
909,71,10/22/2007
176,126,10/22/2007
278,250,10/22/2007
306,78,10/22/2007
en,5,10/23/2007
ca,44,10/23/2007
176,333,10/23/2007
278,125,10/23/2007
306,125,10/23/2007
79,50,10/23/2007
904,75,10/23/2007
965,75,10/23/2007
176,161,10/23/2007
965,125,10/23/2007
918,50,10/23/2007
909,14,10/23/2007
237,64,10/23/2007
en,16,10/24/2007
176,437,10/24/2007
278,125,10/24/2007
306,125,10/24/2007
904,75,10/24/2007
965,75,10/24/2007
can,26,10/24/2007
176,13,10/24/2007
904,37,10/24/2007
965,36,10/24/2007
79,153,10/24/2007
918,75,10/24/2007
909,44,10/24/2007
237,175,10/24/2007
145,43,10/24/2007
176,200,10/29/2007
176,394,10/29/2007
278,200,10/29/2007
306,200,10/29/2007
79,200,10/29/2007
918,128,10/29/2007
148,200,10/29/2007
282,16,10/29/2007
176,300,10/29/2007
,,10/29/2007
,,10/29/2007
176,850,10/30/2007
278,95,10/30/2007
278,113,10/30/2007
306,104,10/30/2007
306,55,10/30/2007
306,113,10/30/2007
79,850,10/30/2007
918,55,10/30/2007
909,55,10/30/2007
148,55,10/30/2007
106,4,10/30/2007
282,49,10/30/2007
282,100,10/30/2007
469,55,10/30/2007
469,100,10/30/2007
237,55,10/30/2007
145,55,10/30/2007
176,532,10/31/2007
176,221,10/31/2007
278,177,10/31/2007
306,180,10/31/2007
306,85,10/31/2007
79,532,10/31/2007
79,220,10/31/2007
918,85,10/31/2007
909,85,10/31/2007
148,85,10/31/2007
106,6,10/31/2007
282,85,10/31/2007
469,85,10/31/2007
237,79,10/31/2007
145,85,10/31/2007
EN,13,11/1/2007
176,341,11/1/2007
306,125,11/1/2007
278,125,11/1/2007
904,75,11/1/2007
930,75,11/1/2007
